ID;govnr;name;river;area_gov;elev;lon;lat;country;fedstate;region;obsbeg_day;obsbeg_hr;obsend;gaps_pre;gaps_post;area_ratio;nrs_euhyd;nrs_rivat;typimpact;diur_art;diur_glac;degimpact
679;16006500;Freising_Isar;Isar;3067.0;440;4450791;2810949;DEU;BAV;Danube above Inn;1981;1970;0;0.120;0.117;1.148;RL35115926;20414730;A,E;1;0;s
680;16007004;Landshut Birket;Isar;7917.8;389;4478614;2826074;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;1.017;RL35116526;20411024;A,E;1;0;s
681;16008506;Plattling;Isar mit Muehlbaechen;8612.8;316;4532969;2854991;DEU;BAV;Danube above Inn;1981;1970;0;0.074;0.071;1.039;RL35117822;20404345;A,E;1;0;s
682;16401006;Garmisch oh Partnach;Loisach;248.6;712;4401182;2708330;DEU;BAV;Danube above Inn;1981;1970;0;27.536;27.533;1.006;RL35052400;20441288;D;0;0;l
683;16402009;Garmisch uh Partnach;Loisach;393.6;687;4403043;2710448;DEU;BAV;Danube above Inn;1981;1970;0;47.139;47.136;1.023;RL35052810;20440708;D;0;0;l
684;16404900;Schlehdorf;Loisach;638.1;600;4420563;2729099;DEU;BAV;Danube above Inn;1981;1970;0;3.382;3.379;1.023;RL35055016;20436321;-;0;0;l
685;16407002;Kochel;Loisach;786.6;596;4423425;2728959;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;0.890;RL35054866;20434695;A,I;1;0;s
686;16408504;Beuerberg_Loisach;Loisach;1051.1;578;4426981;2747860;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;0.915;RL35056878;20431411;A,I;1;0;s
687;16425004;Partenkirchen_Partnach;Partnach;96.2;730;4405114;2708024;DEU;BAV;Danube above Inn;1981;1970;0;0.129;0.108;0.991;RL35052513;20441837;-;0;0;l
688;16602303;Stegen_Amper;Amper;993.4;532;4405180;2774591;DEU;BAV;Danube above Inn;1981;1970;0;0.120;0.117;1.008;RL35114134;20424721;D;0;0;l
689;16605006;Fuerstenfeldbruck;Amper;1230.3;514;4414849;2785635;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;1.022;RL35114682;20420818;D;0;0;l
690;16606009;Ampermoching;Amper;2212.9;464;4431734;2799300;DEU;BAV;Danube above Inn;1984;1984;0;0.124;0.120;1.021;RL35115269;20417503;E;0;0;m
691;16607001;Inkofen;Amper;3097.2;416;4459007;2818102;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;1.010;RL35116192;20412867;E;0;0;m
692;16610709;Oberammergau;Ammer;114.8;831;4401080;2720682;DEU;BAV;Danube above Inn;1981;1970;0;8.766;8.763;0.975;RL35053975;20438129;-;0;0;l
693;16612001;Peissenberg;Ammer;298.8;592;4400286;2741084;DEU;BAV;Danube above Inn;1981;1970;0;6.055;6.052;0.988;RL35056097;20436042;-;0;0;l
694;16613004;Weilheim;Ammer;608.0;550;4405994;2748822;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;1.005;RL35056705;20430332;-;0;0;l
695;16618008;Oberhausen;Ach;116.1;585;4405239;2739990;DEU;BAV;Danube above Inn;1981;1970;0;5.303;5.291;0.987;RL35056116;20433640;D;0;0;l
696;16646400;Eching;Windach;128.0;533;4404083;2774507;DEU;BAV;Danube above Inn;2013;2013;0;16.840;16.817;0.999;RL35114137;20424102;A;0;0;s
697;16665008;Leutstetten;Wuerm;326.6;583;4422710;2769339;DEU;BAV;Danube above Inn;1981;1970;0;0.120;0.117;0.984;RL35113907;20425626;D;0;0;l
698;16686008;Hohenkammer;Glonn;390.4;447;4433982;2813735;DEU;BAV;Danube above Inn;1981;1970;0;0.120;0.117;1.000;RL35115991;20414848;-;0;0;l
699;16825002;Appolding;Strogen;135.7;422;4467796;2813029;DEU;BAV;Danube above Inn;1981;1970;0;0.308;0.305;0.985;RL35115904;20415477;-;0;0;l
700;17201501;Aham;Vils;564.1;416;4503639;2826838;DEU;BAV;Danube above Inn;1981;1970;0;0.866;0.863;0.986;RL35116600;20411026;-;0;0;l
701;17204204;Rottersdorf;Vils;729.1;375;4519684;2836169;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;0.982;RL35116932;20409321;B;0;0;m
702;17207508;Grafenmuehle;Vils;1439.5;308;4552968;2837998;DEU;BAV;Danube above Inn;1981;1956;0;0.265;0.244;0.989;RL35117040;20408503;B;0;0;m
703;17215007;Vilsbiburg;Grosse Vils;320.3;436;4496021;2818335;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;0.983;RL35116389;20413124;-;0;0;l
704;17225000;Dietelskirchen;Kleine Vils;146.1;439;4494277;2823018;DEU;BAV;Danube above Inn;1981;1970;0;3.536;3.533;0.970;RL35116396;20411909;-;0;0;l
705;17245507;Bruckhaeuser_Kollbach;Kollbach;273.7;334;4539017;2837382;DEU;BAV;Danube above Inn;2002;2002;0;3.023;2.907;1.000;RL35116965;20408831;E;0;0;s
706;17345002;Hoermannsberg;Gaissa;211.4;309;4569645;2840692;DEU;BAV;Danube above Inn;1981;1970;0;4.458;4.455;1.008;RL35117113;20408834;-;0;0;l
707;17404000;Schrottenbaummuehle;Ilz;364.4;350;4573980;2852348;DEU;BAV;Danube above Inn;1981;1970;0;6.601;6.598;0.995;RL35117681;20405709;A;0;0;m
708;17406005;Kalteneck;Ilz;761.6;326;4575132;2847659;DEU;BAV;Danube above Inn;1981;1970;0;2.735;2.732;1.000;RL35117485;20406991;A;0;0;m
709;17464001;Fuersteneck;Wolfsteiner Ohe;371.2;349;4576170;2851036;DEU;BAV;Danube above Inn;1981;1970;0;7.982;7.979;1.020;RL35117621;20405710;-;0;0;l
710;18000403;Oberaudorf_Inn;Inn;9713.2;464;4486109;2728052;DEU;BAV;Inn above Salzach;1981;1970;0;0.083;0.071;1.001;RL35054775;20436698;A;1;0;s
711;18001508;Rosenheim o.d. Mangfall;Inn;10153.5;440;4481477;2751268;DEU;BAV;Inn above Salzach;1981;1970;0;0.000;0.000;1.001;RL35056816;20430578;A;1;0;s
712;18003004;Wasserburg;Inn;11960.4;420;4487597;2774267;DEU;BAV;Inn above Salzach;1981;1970;0;0.074;0.071;0.997;RL35114271;20424103;A;1;0;s
713;18005000;Eschelbach_Inn;Inn;13320.5;356;4523748;2797269;DEU;BAV;Inn above Salzach;1981;1970;0;0.000;0.000;0.998;RL35115176;20418691;A;1;0;s
714;18008008;Passau Ingling;Inn;26040.0;289;4575211;2833497;DEU;BAV;Inn under Salzach;1981;1970;0;0.074;0.071;0.998;RL35116851;20412137;A;1;0;s
715;18204006;Feldolling;Mangfall;745.0;531;4459584;2754965;DEU;BAV;Inn above Salzach;1981;1970;0;6.182;6.179;0.943;RL35057009;20429328;E;0;0;s
716;18205985;Bad Aibling Willinger Bruecke;Mangfall;776.2;477;4470277;2751386;DEU;BAV;Inn above Salzach;2009;2009;0;0.335;0.321;0.987;RL35056844;20430452;A;0;0;s
717;18209000;Rosenheim_Mangfall;Mangfall;1094.6;443;4480151;2750193;DEU;BAV;Inn above Salzach;1981;1970;0;2.553;2.550;0.985;RL35056725;20430577;A,E;0;0;s
718;18212004;Oberach;Weissach;96.0;743;4453750;2730656;DEU;BAV;Inn above Salzach;1981;1970;0;1.841;1.838;1.005;RL35055022;20435928;-;0;0;l
719;18346000;Anger;Attel;249.6;435;4481271;2770139;DEU;BAV;Inn above Salzach;1981;1970;0;0.900;0.897;0.985;RL35114030;20425301;-;0;0;l
720;18384509;Engfurt;Isen;548.4;385;4514948;2799810;DEU;BAV;Inn above Salzach;1981;1970;0;2.020;2.016;0.970;RL35115285;20417944;-;0;0;l
721;18403002;Seebruck;Alz;1395.0;517;4506383;2760979;DEU;BAV;Inn above Salzach;1981;1970;0;0.111;0.108;1.012;RL35057344;20428465;D;0;0;l
722;18407003;Trostberg_Alz;Alz;1957.3;476;4511648;2771465;DEU;BAV;Inn above Salzach;1981;1970;0;0.120;0.117;0.998;RL35114257;20425870;E;0;0;s
723;18454003;Staudach;Tiroler Achen;944.7;532;4506592;2743972;DEU;BAV;Inn above Salzach;1981;1970;0;0.120;0.117;0.997;RL35056456;20433118;-;0;0;l
724;18481006;Hochberg;Traun;273.2;595;4519165;2750161;DEU;BAV;Inn above Salzach;1981;1970;0;0.120;0.117;0.997;RL35056911;20431074;-;0;0;l
725;18486000;Siegsdorf;Weisse Traun;179.9;599;4519138;2749317;DEU;BAV;Inn above Salzach;1981;1970;0;0.111;0.108;1.009;RL35056717;20432768;-;0;0;l
726;18487501;Wernleiten;Rote Traun;92.6;598;4519434;2749719;DEU;BAV;Inn above Salzach;1981;1970;0;0.792;0.780;0.967;RL35056718;20431299;-;0;0;l
727;18602009;Laufen S. Keller;Salzach;6118.8;387;4540170;2762797;DEU;BAV;Salzach;1981;1970;0;0.111;0.108;;;;A,E,I;1;0;x
728;18606000;Burghausen;Salzach;6655.1;352;4531908;2786834;DEU;BAV;Salzach;1981;1970;0;0.111;0.108;1.004;RL35114838;20421526;A,E,I;1;0;s
729;18620500;Berchtesgaden KA;Berchtesgadener Ache;358.5;516;4548900;2730465;DEU;BAV;Salzach;1981;1970;0;0.111;0.108;1.012;RL35055049;20436801;C;0;0;m
730;18642003;Unterjettenberg;Saalach;940.6;494;4533022;2733774;DEU;BAV;Salzach;1981;1970;0;0.120;0.117;1.014;RL35055416;20435432;A;1;0;s
731;18666001;Brodhausen;Sur;120.5;420;4541553;2752567;DEU;BAV;Salzach;1981;1970;0;0.111;0.108;0.978;RL35056951;20430711;A;0;0;s
732;18803805;Linden_Rott;Rott;529.0;386;4530703;2814959;DEU;BAV;Inn under Salzach;1981;1970;0;0.120;0.117;0.989;RL35116018;20414131;B;0;0;m
733;18806406;Birnbach;Rott;860.0;347;4548378;2818332;DEU;BAV;Inn under Salzach;1981;1970;0;0.123;0.117;0.986;RL35116182;20413564;A;0;0;s
734;19145208;Erlachleiten;Erlau;216.3;298;4585123;2835741;DEU;BAV;Danube between Inn and Traun;2008;2008;0;28.479;28.466;1.002;RL35126231;20409953;A;0;0;s
735;105;Kirchen-Hausen;Donau;758.5;657;4222272;2757762;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;1.001;RL35057202;20428463;A,B,G;0;0;m
736;106;Moehringen;Donau;827.0;649;4228335;2760264;DEU;BWT;Danube above Inn;1981;1970;0;21.111;20.987;0.995;RL35057363;20428052;A,B,E,L;0;0;s
737;120;Hundersingen;Donau;2621.3;543;4275973;2773395;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;0.985;RL35114062;20423962;L;0;0;m
738;125;Berg;Donau;4072.8;490;4301053;2794787;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;0.985;RL35115023;20418417;L;0;0;m
739;129;Achstetten;Baierzer Rot;264.4;489;4313632;2794441;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;0.996;RL35115026;20420476;B;0;0;m
740;139;Urach;Urach;17.5;808;4194304;2766772;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;0.960;RL35057732;20426121;-;0;0;l
741;144;Lauben;Aitrach;308.5;623;4323813;2751446;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;1.004;RL35057070;20430217;-;0;0;l
742;151;Burgberg-Oberer Steg;Huerbe;321.4;451;4337760;2829977;DEU;BWT;Danube above Inn;1981;1973;0;0.000;0.000;1.002;RL35116690;20410312;-;0;0;l
743;162;Gammertingen;Lauchert;168.9;654;4263350;2792589;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;0.914;RL35115104;20419569;D;0;0;l
744;168;Beuron;Donau;1310.4;605;4244515;2771572;DEU;BWT;Danube above Inn;1981;1972;0;0.000;0.000;0.980;RL35057876;20425619;L;0;0;s
745;172;Wimsen;Zwiefalter Ach;0.2;557;4280011;2793866;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;;;;M;0;0;x
746;173;Ummendorf;Umlach;87.9;535;4307457;2773456;DEU;BWT;Danube above Inn;1981;1973;0;0.000;0.000;1.005;RL35057914;20425623;-;0;0;l
747;177;Binnrot;Rot;129.1;566;4324616;2772612;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;1.056;RL35057918;20425397;B;0;0;m
748;192;Tuttlingen;Elta;80.7;646;4231059;2764600;DEU;BWT;Danube above Inn;1981;1970;0;0.000;0.000;1.018;RL35057610;20426516;-;0;0;l
749;194;Moehringen-Espenbruecke;Donau;862.6;645;4229586;2761314;DEU;BWT;Danube above Inn;1981;1973;0;0.000;0.000;0.995;RL35057409;20427257;A,B,L;0;0;s
750;196;Maegerkingen;Lauchert;91.7;679;4261410;2798161;DEU;BWT;Danube above Inn;1981;1973;0;19.464;19.461;1.016;RL35115412;20417708;-;0;0;l
751;1101;Laupheim;Duernach;94.0;496;4310676;2791836;DEU;BWT;Danube above Inn;1981;1974;0;0.000;0.000;1.008;RL35114943;20421049;G;0;0;m
752;1109;Maria Tann;Kirnach;29.8;753;4200971;2774606;DEU;BWT;Danube above Inn;1981;1977;0;173.203;173.151;1.001;RL35114148;20423834;A;1;0;s
753;1111;Reichenhofen;Wurzacher Ach;152.5;636;4318533;2748163;DEU;BWT;Danube above Inn;1981;1979;0;0.000;0.000;1.000;RL35056695;20430573;-;0;0;l
754;1118;Koenigsbronn;Leerausbach;23.9;497;4329485;2847215;DEU;BWT;Danube above Inn;1981;1981;0;0.013;0.000;1.011;RL35117483;20405927;-;0;0;l
755;1120;Unterschmeien;Schmeie;145.2;591;4257632;2775712;DEU;BWT;Danube above Inn;1981;1981;0;0.031;0.025;1.001;RL35114360;20423589;-;1;0;s
756;1122;Breitingen;Lone;107.0;524;4320099;2822258;DEU;BWT;Danube above Inn;1981;1979;0;0.000;0.000;0.995;RL35116376;20411326;-;0;0;l
757;1131;Laucherthal;Lauchert;451.6;576;4266995;2774728;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.981;RL35114232;20424093;-;0;0;l
758;1137;Lontal;Lone;316.5;452;4336727;2829583;DEU;BWT;Danube above Inn;1981;1977;0;0.188;0.160;0.992;RL35116690;;-;0;0;l
759;1139;Hammereisenbach;Breg;158.0;738;4198040;2765389;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;1.008;RL35057666;20426872;A;0;0;m
760;1140;Donaueschingen;Brigach;192.7;676;4208197;2761403;DEU;BWT;Danube above Inn;1981;1981;0;0.000;0.000;0.921;RL35057791;20427640;A;1;0;s
761;1144;Niederkirch;Riss;409.1;495;4308457;2791690;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.976;RL35115094;20419119;G;0;0;m
762;1145;Laupheim;Rottum;134.6;493;4311250;2792401;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.982;RL35114944;20423841;-;0;0;l
763;1150;Ertingen;Schwarzach;121.8;535;4280001;2776656;DEU;BWT;Danube above Inn;1982;1982;0;0.000;0.000;0.976;RL35114231;20424824;G;0;0;m
764;1151;Menningen;Ablach;199.9;591;4258575;2766171;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;1.016;RL35057670;20425995;-;0;0;l
765;1155;Koenigsbronn;Brenz;0.3;497;4329480;2847198;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;;;;M;1;0;x
766;1156;Fridingen;Baera;131.8;630;4242157;2769568;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.998;RL35114234;20425173;-;0;0;l
767;1159;Mengen (Add.);Ablach;423.0;564;4268883;2769641;DEU;BWT;Danube above Inn;1984;1984;0;0.000;0.000;1.005;RL35113926;20424939;K;0;0;m
768;1161;Warthausen;Riss;307.2;517;4305720;2782043;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.982;RL35114491;20422408;-;0;0;l
769;1162;Goppertshofen;Rottum;57.2;563;4316760;2774820;DEU;BWT;Danube above Inn;1981;1976;0;0.025;0.022;1.043;RL35114944;;-;0;0;l
770;1165;Unterstadion;Stehenbach;79.7;501;4297319;2788569;DEU;BWT;Danube above Inn;1982;1982;0;0.010;0.000;1.014;RL35114709;20419964;-;0;0;l
771;1166;Unterlinach;Linach;9.7;848;4192433;2769096;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;1.007;RL35113917;20425508;-;0;0;l
772;1168;Hirschbronn-Zulauf;Oelbach;24.7;628;4318506;2764102;DEU;BWT;Danube above Inn;1988;1988;0;0.000;0.000;0.930;RL35149605;20426878;-;0;0;l
773;1169;Spindelwag-Zulauf;Pfaffenrieder Bach;29.5;632;4319906;2762656;DEU;BWT;Danube above Inn;1989;1989;0;0.012;0.000;1.024;RL35057478;20426776;-;0;0;l
774;1170;Kunenberg;Rappenbach;7.2;652;4324121;2759800;DEU;BWT;Danube above Inn;1994;1994;0;0.000;0.000;1.031;RL35057329;20427495;-;0;0;l
775;1173;Hermentingen (Add.);Gallusquelle;0.0;633;4262599;2787697;DEU;BWT;Danube above Inn;1981;1976;0;0.247;0.244;;;;M;0;0;x
776;1174;Jettkofen;Ostrach;95.7;598;4273611;2761833;DEU;BWT;Danube above Inn;1992;1992;0;0.000;0.000;1.029;RL35057547;20427494;-;0;0;l
777;1175;Haefeliswald;Kuernach;19.8;767;4330501;2737179;DEU;BWT;Danube above Inn;1988;1988;0;0.000;0.000;0.961;RL35055728;20433887;-;0;0;u
778;1177;Bittelschiess;Andelsbach;144.0;587;4264080;2765609;DEU;BWT;Danube above Inn;1998;1998;0;8.433;8.427;0.998;RL35057783;20425863;D;0;0;l
779;1178;Schmiddis;Schmiddisbach;6.3;651;4324632;2759438;DEU;BWT;Danube above Inn;1994;1994;0;0.000;0.000;1.007;RL35057312;;-;0;0;l
780;1181;Donaueschingen;Breg;291.1;678;4208916;2759137;DEU;BWT;Danube above Inn;1990;1990;0;0.000;0.000;1.032;RL35057350;20428171;A,B;0;0;m
781;1183;Donaueschingen;Donau;524.7;672;4210606;2760897;DEU;BWT;Danube above Inn;1993;1993;0;980.071;979.967;;;;A,B;0;0;x
782;16473;Moehringen;Kraehenbach;28.1;655;4228835;2761850;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.963;RL35057482;;B;0;0;m
783;16475;Nibelhoefe;Eschach;131.6;631;4323149;2749555;DEU;BWT;Danube above Inn;1981;1978;0;0.000;0.000;0.991;RL35056758;20431542;B;0;0;m
784;16477;Unterkirchberg;Weihung;70.2;479;4321205;2802780;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;1.004;RL35115597;20417371;-;0;0;l
785;17095;Friesenhofen;Eschach;59.5;709;4325886;2738840;DEU;BWT;Danube above Inn;1996;1996;0;0.000;0.000;1.021;RL35055895;20433379;-;0;0;l
786;39399;Blaubeuren;Ach;155.7;517;4304529;2809997;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.998;RL35115822;20414618;-;0;0;l
787;47834;Lauterach;Grosse Lauter;325.0;515;4289789;2793685;DEU;BWT;Danube above Inn;1981;1976;0;11.177;11.174;1.006;RL35114963;20418908;G;0;0;m
788;47840;Unlingen;Kanzach;150.0;527;4285464;2783556;DEU;BWT;Danube above Inn;1981;1976;0;6.811;6.808;1.036;RL35114511;20422647;-;0;0;l
789;76175;Ulm;Blau;489.7;477;4318393;2809464;DEU;BWT;Danube above Inn;1990;1990;0;54.926;54.918;0.992;RL35115734;20414619;-;0;0;l
790;76176;Bopfingen;Eger;106.5;458;4346785;2861075;DEU;BWT;Danube above Inn;2003;2003;0;0.015;0.000;1.004;RL35118080;20402651;E,M;0;0;s
791;76184;Ehingen-Berkach;Schmiech;167.7;506;4300401;2798490;DEU;BWT;Danube above Inn;2008;2008;0;0.000;0.000;1.001;RL35115507;20417496;-;0;0;l
792;76185;Villingen;Brigach;101.4;700;4206491;2772754;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.981;RL35114116;20424332;A;1;0;s
793;76266;Rot an der Rot;Haslach;40.4;607;4324144;2765111;DEU;BWT;Danube above Inn;2006;2006;0;0.000;0.000;0.988;RL35057723;20426262;B;0;0;m
794;76273;Blaubeuren;Blautopf;0.0;512;4304980;2811435;DEU;BWT;Danube above Inn;1981;1976;0;0.025;0.000;;;;M;0;0;x
795;76276;Bolheim;Brenz;339.8;473;4332390;2835208;DEU;BWT;Danube above Inn;1981;1976;0;0.000;0.000;0.998;RL35116893;20408275;-;0;0;l
796;76290;Schweinhausen;Riss;101.6;541;4305129;2769259;DEU;BWT;Danube above Inn;1981;1979;0;0.000;0.000;0.968;RL35114073;20425176;-;0;0;l
797;2430;Sumvitg Encardens;Rein da Sumvitg;21.8;1490;4243666;2615693;CHE;GRI;Rhine;1981;1977;0;0.000;0.000;0.983;RL26003882;20464833;-;0;1;u
798;2033;Ilanz;Vorderrhein;774.0;693;4260331;2629477;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;1.000;RL26004598;20460637;A;1;0;s
799;2498;Castrisch;Glenner;381.0;696;4260655;2629227;CHE;GRI;Rhine;1988;1988;0;0.000;0.000;1.009;RL26004599;20461515;E;0;0;s
800;2631;Hinterrhein Schiessplatz;Hinterrhein;41.5;1616;4258116;2601473;CHE;GRI;Rhine;2009;2009;0;0.000;0.000;1.014;RL26003357;20467223;-;0;1;l
801;2327;Davos Kriegsmatte;Dischmabach;42.9;1668;4311617;2629122;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;1.000;RL26004726;20461429;-;0;1;u
802;2355;Davos Frauenkirch;Landwasser;184.0;1487;4304964;2627170;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;0.999;RL26004484;20461169;E;0;0;s
803;2141;Tiefencastel;Albula;529.0;837;4288375;2616665;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;0.998;RL26003893;20463578;A,E;1;0;s
804;2418;Tiefencastel;Julia;325.0;845;4288517;2616426;CHE;GRI;Rhine;1981;1976;0;0.000;0.000;0.985;RL26003892;20463803;E;0;0;s
805;2387;Fuerstenau;Hinterrhein;1577.0;650;4278704;2622566;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;1.006;RL26004209;20462188;A,E;1;0;s
806;2602;Domat/Ems;Rhein;3229.0;575;4279471;2636176;CHE;GRI;Rhine;1989;1989;0;0.000;0.000;1.001;RL26005006;20458880;A,E;1;0;s
807;185;Chur;Plessur;264.0;573;4283642;2638592;CHE;GRI;Rhine;1981;1974;0;0.000;0.000;1.013;RL26005135;20458969;A;1;0;s
808;2150;Felsenbach;Landquart;614.0;571;4291459;2651315;CHE;GRI;Rhine;1981;1981;0;0.000;0.000;0.996;RL26005831;20455948;A,I;1;0;s
809;2410;Ruggell;Liechtensteiner Binnenkanal;116.0;435;4284816;2681205;LIE;LIE;Rhine;1981;1975;0;0.000;0.000;0.982;RL26007142;;A,I,J;1;0;s
810;2187;Salez;Werdenberger Binnenkanal;183.0;432;4283842;2680652;CHE;STG;Rhine;1981;1974;0;0.000;0.000;0.994;RL26007412;20448447;-;0;0;l
811;2139;St. Margrethen;Rheint. Binnenkanal;175.0;404;4295023;2704084;CHE;STG;Rhine;1981;1974;0;0.000;0.000;0.964;RL26008132;20443077;G,J;0;0;m
812;2105;St. Moritzbad;Inn;155.0;1770;4308246;2596838;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.002;RL35041554;20468394;C;0;0;m
813;2262;Pontresina;Berninabach;107.0;1804;4313791;2597016;CHE;GRI;Inn above Salzach;1981;1974;0;0.074;0.071;1.001;RL35041570;20468527;-;0;1;l
814;2256;Pontresina;Rosegbach;66.5;1766;4313157;2597411;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.010;RL35041569;20470017;D;0;1;l
815;2263;La Punt-Chamues-ch;Chamuerabach;73.4;1720;4316085;2606216;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.002;RL35041749;20466307;-;0;1;l
816;403;Cinuos-chel;Inn;733.0;1680;4322605;2613580;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.004;RL35041897;20464498;A;1;1;s
817;2239;Punt dal Gall;Spoel;295.0;1680;4335924;2612808;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.001;RL35041881;20464499;E,F;1;0;s
818;2304;Zernez Punt la Drossa;Ova dal Fuorn;55.3;1707;4335556;2615768;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.009;RL35042012;20463808;-;0;0;l
819;2319;Zernez;Ova da Cluozza;27.0;1509;4330056;2619984;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.006;RL35149571;20464042;-;0;0;l
820;2265;Tarasp;Inn;1581.0;1183;4342292;2630662;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.003;RL35042865;20460279;A,E;0;1;s
821;2067;Martina;Inn;1941.0;1030;4356464;2641383;CHE;GRI;Inn above Salzach;1981;1974;0;0.000;0.000;1.000;RL35043726;20458405;A,E;1;0;s
822;2971;Vlaske;Morava;96.6;428;4814100;3020567;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.002;RL35133225;20371554;-;0;0;l
823;299;Jindrichov;Branna;90.3;446;4819716;3021806;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.009;RL35133239;20371809;-;0;0;l
824;301;Raskov;Morava;349.8;362;4815286;3015355;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.003;RL35133184;20373916;-;0;0;l
825;305;Sumperk;Desna;240.6;317;4822226;3007348;CZE;OLM;Morava;1981;2004;2010;0.037;0.019;1.031;RL35133133;20374629;A,E;0;0;s
826;309;Lupene;Moravska Sazava;445.2;385;4811891;2995596;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.004;RL35133009;20376803;K;0;0;m
827;310;Moravicany;Morava;1561.2;243;4822880;2984191;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.001;RL35132905;20379436;A,K;0;0;m
828;314;Lostice;Trebuvka;553.6;254;4819751;2982637;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.036;RL35132859;20379851;K;0;0;m
829;317;Olomouc - Nove Sady;Morava;3323.6;205;4845240;2966410;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.005;RL35132482;20384389;A,K;0;0;m
830;320;VD Karolinka;Stanovnice;23.1;476;4917967;2948703;CZE;ZLN;Morava;2008;2008;2010;0.076;0.038;1.017;RL35131788;20389889;A;0;0;s
831;322;Vsetin;Vsetinska Becva;505.8;336;4900105;2945878;CZE;ZLN;Morava;1981;2004;2010;0.037;0.019;0.992;RL35131681;20389554;A;0;0;m
832;323;VD Bystricka;Bystrice;64.1;350;4901626;2954543;CZE;ZLN;Morava;2007;2007;2010;0.057;0.029;0.998;RL35132002;20387775;A;0;0;s
833;324;Jarcova;Vsetinska Becva;723.9;294;4897819;2957057;CZE;ZLN;Morava;1981;2004;2010;0.037;0.019;0.994;RL35132177;20387557;A;0;0;m
834;326;Valasske Mezirici;Roznovska Becva;252.4;292;4897981;2960227;CZE;ZLN;Morava;1981;2004;2010;0.037;0.019;1.004;RL35132215;20386491;A;0;0;m
835;328;Teplice nad Becvou;Becva;1275.3;243;4880680;2964779;CZE;OLM;Morava;1981;2004;2010;0.037;0.019;0.996;RL35132464;20385007;A,K;0;0;m
836;330;Dluhonice;Becva;1592.8;200;4857358;2953352;CZE;OLM;Morava;1981;2004;2010;0.037;0.019;1.004;RL35131950;20387654;A;0;0;m
837;333;VD Plumlov;Hloucela;119.4;260;4830478;2952935;CZE;OLM;Morava;1981;2004;0;0.000;0.000;1.019;RL35131916;20386490;A;0;0;s
838;335;VD Opatovice;Mala Hana;47.4;271;4826318;2933584;CZE;SMO;Morava;1981;2004;0;0.000;0.000;0.996;RL35131104;20390767;A;0;0;s
